                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.2956,                 3.3217,                 4.9701,                 1.9352,                0.04517,                0.37273,                0.03804,                0.01463,                0.04377,                0.21236,                0.02382,                0.00567,                  1.761,                0.84636,                 9.3016,                 1.7591,             0.00021671,             0.00021671,             0.00021671
