                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.1079,                0.86114,                 1.1258,                 1.1089,                0.71954,                0.54778,                0.61789,                0.38906,                0.74951,                0.60788,                 0.6738,                0.31561,                 1.2175,                0.58424,                 1.5412,                 1.2892,              0.0013369,              0.0013369,              0.0013369
                     22,                 1.0402,                0.76643,                 1.0355,                 1.0738,                0.64253,                0.61919,                0.67187,                0.41122,                0.64084,                0.61919,                0.68017,                0.34279,                 1.2554,                0.57805,                 1.3368,                 1.3316,              0.0013204,              0.0013204,              0.0013204
                     23,                0.98998,                0.71629,                0.97991,                 1.0625,                0.78482,                0.61423,                 0.7508,                0.50978,                0.78441,                0.63012,                 0.7706,                0.42993,                 1.1207,                0.52013,                 1.2864,                 1.2281,              0.0013039,              0.0013039,              0.0013039
                     24,                 1.0285,                 0.8355,                 1.0253,                 1.0954,                0.73004,                 0.6349,                0.72809,                0.50763,                0.75718,                0.65248,                0.73525,                0.38479,                  1.104,                0.55888,                 1.2138,                 1.2206,              0.0012874,              0.0012874,              0.0012874
                     25,                  1.073,                0.73089,                 1.0232,                 1.1046,                0.74098,                 0.6814,                0.75883,                0.51862,                0.70934,                0.72879,                0.78297,                0.42031,                 1.0704,                0.50655,                 1.1936,                 1.2127,              0.0012709,              0.0012709,              0.0012709
                     26,                0.98932,                0.77304,                0.99597,                 1.0724,                0.70676,                0.67879,                0.71947,                0.50696,                0.72608,                0.69747,                0.73363,                0.41364,                 1.0439,                0.44548,                 1.1527,                 1.1664,              0.0012544,              0.0012544,              0.0012544
                     27,                 0.9854,                0.74215,                 0.9861,                   1.07,                0.68122,                0.68107,                0.67615,                0.49397,                0.71507,                 0.7202,                0.70864,                0.42007,                0.95129,                0.48041,                 1.1542,                 1.1408,              0.0012379,              0.0012379,              0.0012379
                     28,                0.97596,                0.72267,                0.91866,                 1.0378,                0.73182,                0.64192,                0.74636,                 0.5635,                0.71252,                0.74998,                0.78489,                0.46313,                 0.8878,                0.45606,                 1.0929,                 1.0846,              0.0012214,              0.0012214,              0.0012214
                     29,                0.94086,                0.65679,                0.91202,                 1.0311,                0.61946,                0.83502,                0.79176,                0.55962,                0.75474,                0.71162,                 0.8187,                0.47996,                 1.0044,                0.46033,                 1.0747,                 1.1667,              0.0012049,              0.0012049,              0.0012049
                     30,                0.94084,                0.67841,                0.87964,                 1.0287,                0.60185,                0.60101,                0.61888,                0.43045,                0.60507,                0.66061,                0.65159,                0.37465,                0.96132,                0.47585,                 1.3082,                 1.1392,              0.0011884,              0.0011884,              0.0011884
                     31,                0.90299,                0.65232,                0.83579,                  1.017,                 0.7026,                 0.7098,                0.73643,                 0.5385,                0.73075,                0.73182,                0.78336,                0.44377,                0.99152,                0.45041,                 1.1288,                 1.1716,              0.0011719,              0.0011719,              0.0011719
                     32,                0.93131,                0.66337,                0.85395,                  1.007,                0.72606,                0.71719,                0.78857,                0.59313,                0.70384,                0.75956,                0.79891,                0.47818,                 0.9104,                0.43311,                 1.0443,                 1.0873,              0.0011554,              0.0011554,              0.0011554
                     33,                0.82826,                0.69141,                0.82196,                0.98593,                0.81485,                0.71365,                0.81406,                0.64881,                0.85643,                0.75556,                0.84849,                0.48845,                0.84381,                0.46308,                 0.9634,                 1.0513,              0.0011389,              0.0011389,              0.0011389
                     34,                0.86242,                0.64073,                0.83144,                0.99059,                0.73808,                0.81978,                0.80863,                0.62945,                0.76398,                0.85061,                0.81354,                0.48195,                0.83598,                0.41474,                0.95853,                 1.0476,              0.0011224,              0.0011224,              0.0011224
                     35,                0.91454,                0.68909,                0.90934,                 1.0128,                0.76129,                0.74795,                0.75575,                0.54362,                0.74667,                0.73889,                0.75427,                0.44585,                 0.8908,                0.44971,                 1.0607,                 1.0808,              0.0011059,              0.0011059,              0.0011059
                     36,                0.82813,                0.62363,                 0.7871,                0.98019,                0.66932,                0.76212,                0.74772,                0.57069,                0.67881,                0.77323,                0.76863,                0.46182,                0.87308,                0.44377,                 1.1097,                 1.0919,              0.0010894,              0.0010894,              0.0010894
                     37,                 0.7966,                0.60649,                0.77071,                0.98687,                0.61067,                0.72273,                0.67608,                0.50667,                0.70397,                0.67327,                0.73281,                0.44228,                0.97276,                0.43422,                 1.2311,                 1.1294,              0.0010729,              0.0010729,              0.0010729
                     38,                0.82078,                 0.6485,                0.79438,                0.98597,                0.76348,                0.81293,                0.82453,                0.65983,                0.79919,                0.82128,                0.86302,                0.52531,                0.82128,                 0.4305,                0.93672,                 1.0604,              0.0010564,              0.0010564,              0.0010564
                     39,                0.77564,                0.55942,                0.72804,                0.95054,                0.72684,                0.76128,                0.80561,                0.58728,                  0.759,                0.76774,                0.81009,                0.47329,                0.87054,                0.45674,                 1.0501,                 1.0671,              0.0010399,              0.0010399,              0.0010399
                     40,                0.80791,                0.60994,                0.77542,                0.96565,                 0.7576,                0.84343,                 0.8418,                0.66723,                0.76608,                0.81142,                0.84424,                0.50024,                0.80744,                0.45534,                0.88496,                 1.0392,              0.0010234,              0.0010234,              0.0010234
                     41,                0.85615,                0.63138,                0.79827,                 1.0221,                0.75036,                0.77929,                0.82704,                0.62171,                0.75632,                0.78687,                0.84402,                0.52143,                0.87629,                0.43999,                0.94316,                 1.0989,              0.0010069,              0.0010069,              0.0010069
                     42,                0.80382,                0.64636,                  0.759,                0.98181,                0.81363,                0.74768,                 0.8377,                0.65664,                0.84771,                 0.7771,                 0.8538,                0.54086,                0.76338,                0.40425,                0.90116,                 1.0027,             0.00099036,             0.00099036,             0.00099036
                     43,                0.77052,                0.62236,                0.72378,                0.95555,                0.78672,                0.79633,                  0.831,                0.67878,                0.83591,                0.80658,                0.86361,                0.47407,                0.72809,                0.47091,                0.85993,                 0.9971,             0.00097386,             0.00097386,             0.00097386
                     44,                0.78259,                0.73448,                0.70561,                0.95231,                 0.6856,                0.78187,                0.76875,                0.60939,                0.71671,                0.79444,                 0.8104,                0.49614,                0.82135,                   0.43,                0.95786,                 1.0621,             0.00095736,             0.00095736,             0.00095736
                     45,                0.80146,                0.65338,                0.71211,                0.95539,                0.68691,                0.84343,                0.81012,                0.66135,                0.85304,                0.71364,                 0.8374,                0.47914,                0.80596,                0.44059,                0.83564,                 1.1047,             0.00094085,             0.00094085,             0.00094085
                     46,                0.78745,                0.61221,                0.68504,                0.97359,                0.65382,                0.82172,                0.78539,                0.63201,                0.69832,                0.88485,                0.84447,                0.52354,                0.79923,                0.40561,                0.86541,                 1.0525,             0.00092435,             0.00092435,             0.00092435
                     47,                0.79194,                0.60431,                 0.6823,                 0.9691,                0.78704,                0.77273,                 0.7988,                0.62862,                0.79711,                0.78384,                0.83146,                0.49298,                0.79324,                0.41479,                0.85245,                 1.0647,             0.00090785,             0.00090785,             0.00090785
                     48,                0.78058,                 0.6417,                0.67458,                 0.9654,                0.81261,                0.85759,                0.83625,                0.65606,                0.81938,                0.86312,                0.84222,                 0.5138,                0.76835,                0.42591,                0.84513,                 1.0378,             0.00089134,             0.00089134,             0.00089134
                     49,                0.72653,                0.59151,                0.64756,                0.94749,                0.84944,                0.74949,                0.82366,                0.66293,                0.86659,                0.76465,                 0.8428,                0.51209,                0.75429,                0.45213,                0.83289,                0.99927,             0.00087484,             0.00087484,             0.00087484
                     50,                0.73058,                0.61901,                0.63055,                0.94198,                0.74419,                0.86566,                 0.8203,                 0.6461,                0.77225,                0.85598,                 0.8409,                0.50557,                0.74258,                0.42082,                0.83311,                0.99436,             0.00085834,             0.00085834,             0.00085834
                     51,                  0.719,                0.59818,                0.61824,                0.94906,                0.76888,                0.81913,                0.82299,                0.68224,                0.77434,                0.85542,                0.82718,                0.51255,                  0.673,                0.42192,                0.82917,                0.97109,             0.00084184,             0.00084184,             0.00084184
                     52,                0.71859,                0.60483,                0.61488,                0.93304,                0.80576,                  0.819,                0.84053,                0.68241,                0.83092,                0.82424,                0.84453,                0.52305,                0.71845,                0.41826,                0.76811,                0.98713,             0.00082533,             0.00082533,             0.00082533
                     53,                0.73923,                 0.6081,                0.64467,                0.94117,                0.82279,                0.76236,                0.82514,                 0.6741,                0.75501,                0.87273,                0.83809,                0.52268,                0.72362,                0.40479,                0.80577,                 1.0079,             0.00080883,             0.00080883,             0.00080883
                     54,                0.63859,                0.54085,                0.58446,                0.91134,                0.73168,                0.83131,                0.81852,                0.67149,                0.74829,                0.84646,                0.83769,                0.53481,                0.74537,                0.40375,                0.88855,                 1.0161,             0.00079233,             0.00079233,             0.00079233
                     55,                0.74892,                0.58432,                0.62984,                0.95041,                0.77186,                0.82324,                0.82649,                0.68678,                0.77597,                0.84322,                0.83726,                0.55663,                0.73021,                0.39328,                0.79986,                 1.0034,             0.00077582,             0.00077582,             0.00077582
                     56,                0.70831,                0.56909,                0.59908,                0.94839,                0.72327,                0.80305,                0.83089,                0.68186,                0.76224,                0.80015,                0.84779,                0.54442,                 0.6866,                0.38419,                0.81717,                  1.001,             0.00075932,             0.00075932,             0.00075932
                     57,                0.69551,                0.61717,                0.61372,                0.92459,                0.82849,                 0.8202,                0.86439,                0.70859,                0.82849,                 0.8202,                0.86608,                0.55561,                0.70648,                0.40055,                0.77175,                0.98614,             0.00074282,             0.00074282,             0.00074282
                     58,                0.68771,                0.57351,                0.61382,                0.92178,                0.80242,                 0.7798,                0.83926,                0.68876,                0.80242,                 0.7798,                0.84076,                0.54386,                0.70555,                0.39002,                0.81562,                0.99623,             0.00072631,             0.00072631,             0.00072631
                     59,                0.65339,                 0.5384,                0.57693,                0.91778,                0.76688,                0.79495,                 0.8083,                0.66105,                0.77038,                0.82299,                 0.8222,                0.52879,                0.71392,                0.39685,                0.84081,                0.97184,             0.00070981,             0.00070981,             0.00070981
                     60,                 0.6634,                0.54695,                0.53653,                0.90683,                0.75231,                0.83381,                0.82527,                0.68413,                 0.7585,                0.83783,                0.83596,                0.54907,                0.67193,                 0.3761,                0.81612,                0.94651,             0.00069331,             0.00069331,             0.00069331
                     61,                0.62148,                0.49129,                0.53026,                0.90897,                0.73724,                0.89141,                0.86992,                0.73906,                0.81017,                0.85401,                0.87795,                0.57849,                0.63885,                0.40193,                0.71339,                0.95648,              0.0006768,              0.0006768,              0.0006768
                     62,                0.64506,                0.52622,                0.55684,                0.91503,                0.72011,                  0.866,                0.83501,                0.70092,                0.74875,                0.89159,                 0.8543,                0.56348,                 0.6753,                0.41648,                0.82585,                0.98668,              0.0006603,              0.0006603,              0.0006603
                     63,                0.60098,                0.52853,                0.55762,                0.90096,                0.81955,                 0.7798,                0.84239,                0.69749,                0.83827,                0.78349,                0.85954,                0.57403,                0.69514,                0.39759,                0.87404,                 1.0102,              0.0006438,              0.0006438,              0.0006438
                     64,                0.63809,                0.51272,                0.56447,                0.91336,                 0.8737,                0.80963,                0.88398,                0.73356,                0.88368,                0.82303,                0.89735,                0.59324,                 0.6612,                0.38778,                0.72918,                0.99683,             0.00062729,             0.00062729,             0.00062729
                     65,                0.64321,                0.53992,                0.55175,                 0.9063,                0.80043,                0.82879,                0.85246,                0.72871,                0.80711,                0.83636,                0.86496,                 0.5662,                0.62583,                0.38041,                0.74529,                 0.9725,             0.00061079,             0.00061079,             0.00061079
                     66,                0.61579,                0.49585,                0.55306,                0.90371,                0.81034,                0.81364,                0.83969,                0.71076,                  0.817,                0.82121,                0.84774,                0.58133,                0.63136,                0.38713,                0.78518,                0.96426,             0.00059429,             0.00059429,             0.00059429
                     67,                0.62871,                0.54813,                0.54607,                0.90294,                 0.8047,                0.87585,                0.84791,                0.73694,                0.82034,                0.91768,                0.87016,                0.58767,                0.61385,                0.38695,                0.74289,                0.96281,             0.00057778,             0.00057778,             0.00057778
                     68,                0.59501,                0.51642,                0.53993,                0.90245,                0.77616,                0.88629,                0.84803,                0.72238,                0.78359,                0.89387,                0.85634,                0.56472,                0.64565,                0.38296,                0.74285,                0.97763,             0.00056128,             0.00056128,             0.00056128
                     69,                0.61174,                0.53592,                0.50394,                0.91012,                0.79895,                0.85583,                0.83925,                0.68842,                0.79324,                0.85808,                0.84174,                0.54658,                0.67754,                0.38337,                0.80747,                0.98046,             0.00054478,             0.00054478,             0.00054478
                     70,                0.58638,                0.51981,                0.51036,                0.89417,                0.82001,                 0.8803,                0.87911,                0.72421,                0.82442,                0.89141,                0.89706,                0.57364,                0.65758,                0.36959,                0.70399,                0.98244,             0.00052827,             0.00052827,             0.00052827
                     71,                0.58272,                0.51656,                 0.4964,                0.88466,                0.90827,                0.79725,                0.88347,                0.74504,                0.91185,                0.81794,                0.90077,                0.60425,                0.63842,                0.37471,                0.70468,                0.94764,             0.00051177,             0.00051177,             0.00051177
                     72,                0.58332,                0.51158,                0.49987,                0.89016,                0.89012,                0.84434,                0.91441,                0.78393,                0.89012,                0.84434,                0.91974,                0.60692,                0.59429,                0.38614,                0.63305,                0.94782,             0.00049527,             0.00049527,             0.00049527
                     73,                 0.5622,                0.51966,                0.51804,                0.90108,                0.80807,                0.85678,                0.88008,                0.73132,                 0.8181,                0.86783,                0.88574,                0.59543,                0.63914,                0.39312,                0.75049,                0.96362,             0.00047876,             0.00047876,             0.00047876
                     74,                0.54908,                0.44081,                0.48544,                0.89616,                0.83788,                0.85101,                0.86605,                0.72678,                0.83788,                0.85101,                0.87246,                0.58299,                0.60932,                0.37612,                0.72705,                0.94179,             0.00046226,             0.00046226,             0.00046226
                     75,                0.55874,                0.51091,                0.48163,                0.88144,                0.86125,                0.79107,                0.87259,                0.75248,                0.86125,                0.79107,                0.87442,                0.59043,                0.59903,                0.37906,                0.72246,                0.93682,             0.00044576,             0.00044576,             0.00044576
                     76,                0.53729,                0.48557,                0.47453,                0.87951,                0.82424,                0.86672,                0.88501,                 0.7617,                0.81543,                0.86772,                0.88576,                0.58588,                0.58789,                0.38761,                0.65093,                0.94666,             0.00042925,             0.00042925,             0.00042925
                     77,                0.55097,                 0.4987,                0.45813,                  0.885,                 0.8106,                0.88734,                0.88243,                0.75442,                0.80453,                0.89596,                0.88396,                 0.5822,                0.60777,                0.38849,                0.65756,                0.94679,             0.00041275,             0.00041275,             0.00041275
                     78,                0.53709,                0.50944,                0.44608,                0.88071,                 0.8745,                0.85455,                0.88469,                0.76338,                0.85876,                0.84755,                0.89352,                0.58696,                0.60504,                0.38707,                 0.6607,                0.95662,             0.00039625,             0.00039625,             0.00039625
                     79,                0.52456,                0.51004,                0.44799,                0.89026,                0.86043,                0.82879,                0.87657,                0.77373,                 0.8302,                0.86765,                0.88713,                0.61615,                0.54698,                0.38038,                0.65001,                0.93932,             0.00037974,             0.00037974,             0.00037974
                     80,                0.53352,                0.52679,                0.45005,                0.88001,                 0.8311,                0.87218,                0.87575,                0.75884,                0.84092,                0.88295,                 0.8891,                0.60307,                0.53469,                0.38113,                 0.6242,                0.93253,             0.00036324,             0.00036324,             0.00036324
                     81,                0.53041,                0.51707,                0.44499,                0.88573,                0.84046,                0.85768,                0.88735,                 0.7694,                0.83714,                0.85414,                0.88791,                0.61092,                0.56627,                0.37878,                0.63973,                0.93807,             0.00034674,             0.00034674,             0.00034674
                     82,                0.53818,                0.50583,                0.46407,                0.87618,                0.87301,                0.84511,                0.87781,                0.76088,                0.87246,                0.87418,                0.89434,                0.60478,                0.59558,                0.40161,                0.67327,                0.94676,             0.00033023,             0.00033023,             0.00033023
                     83,                0.52315,                0.49521,                0.45572,                0.88147,                0.91082,                0.82601,                0.88449,                 0.7702,                0.93175,                 0.8447,                0.91062,                0.60363,                0.58365,                0.41259,                0.64621,                0.94975,             0.00031373,             0.00031373,             0.00031373
                     84,                0.51547,                0.47809,                0.43439,                0.87268,                 0.8782,                0.84647,                0.87448,                0.76437,                0.88581,                0.85404,                0.88414,                0.58895,                 0.5759,                0.40272,                0.68942,                 0.9447,             0.00029723,             0.00029723,             0.00029723
                     85,                0.48881,                0.42952,                0.43059,                0.87023,                0.84056,                0.85633,                 0.8781,                0.76592,                0.84666,                0.86686,                0.87955,                0.59258,                 0.5619,                0.39385,                0.67843,                0.92917,             0.00028072,             0.00028072,             0.00028072
                     86,                0.52111,                0.45887,                0.43604,                0.86417,                 0.7869,                0.90657,                0.87561,                0.76074,                0.79299,                0.91414,                0.87691,                0.57989,                0.56308,                0.38693,                0.67051,                0.94113,             0.00026422,             0.00026422,             0.00026422
                     87,                0.50504,                 0.4163,                0.43714,                0.86995,                0.81738,                0.87175,                 0.8714,                0.74526,                0.81738,                0.87175,                0.87148,                0.60033,                0.58323,                0.37728,                0.69453,                0.94961,             0.00024772,             0.00024772,             0.00024772
                     88,                0.48631,                0.44829,                0.41943,                0.85559,                0.87876,                0.84747,                0.87108,                0.76123,                0.87876,                0.84747,                0.87272,                0.59895,                0.56369,                0.38232,                0.68227,                0.94567,             0.00023121,             0.00023121,             0.00023121
                     89,                0.49664,                0.46262,                0.41825,                0.87381,                0.88295,                0.84864,                0.88339,                0.76782,                0.88295,                0.84864,                0.88931,                0.59731,                0.58477,                0.38477,                0.64186,                0.95036,             0.00021471,             0.00021471,             0.00021471
                     90,                0.46226,                0.37279,                0.51645,                0.83958,                0.86799,                0.85391,                0.88347,                0.77436,                0.87574,                0.86148,                0.88978,                0.60115,                0.56306,                 0.3987,                0.63546,                0.93723,             0.00019821,             0.00019821,             0.00019821
                     91,                0.45665,                0.38913,                0.40081,                0.86498,                 0.8649,                0.82195,                0.85265,                0.73123,                0.85889,                0.83939,                0.86611,                0.58346,                0.59164,                  0.374,                0.75848,                0.94944,              0.0001817,              0.0001817,              0.0001817
                     92,                0.46554,                0.37805,                0.40332,                0.84854,                0.83078,                0.83182,                0.83677,                0.71525,                0.82828,                0.83182,                0.84951,                0.57208,                 0.5857,                 0.3643,                0.79016,                0.94983,              0.0001652,              0.0001652,              0.0001652
                     93,                0.43671,                0.34813,                0.37411,                0.83345,                0.85387,                0.82071,                0.86159,                0.74663,                0.86649,                0.83182,                0.87824,                0.59931,                0.54918,                0.35457,                0.65473,                0.94443,              0.0001487,              0.0001487,              0.0001487
                     94,                0.43398,                0.34978,                0.37826,                0.83001,                 0.8434,                 0.8744,                0.88743,                0.77718,                0.85345,                0.88551,                0.90164,                0.61916,                0.54844,                0.34812,                0.63204,                0.94829,             0.00013219,             0.00013219,             0.00013219
                     95,                0.43504,                0.35413,                  0.379,                0.85261,                0.86556,                0.86536,                0.89567,                0.78436,                0.86556,                0.86536,                0.89625,                0.62201,                0.54326,                0.34916,                0.62031,                0.95003,             0.00011569,             0.00011569,             0.00011569
                     96,                0.42379,                0.43816,                0.36907,                0.83286,                0.81635,                0.89216,                0.89345,                0.78952,                0.82583,                0.90327,                0.90072,                 0.6249,                0.53693,                0.35329,                0.60847,                0.94813,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.42962,                0.37006,                0.37939,                0.83939,                0.81446,                0.89545,                0.88748,                0.78806,                0.81446,                0.89545,                0.88674,                0.62367,                0.51399,                0.36148,                0.60122,                0.93193,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.39517,                0.32276,                0.39415,                0.82596,                0.82225,                0.89669,                0.89338,                 0.7919,                0.82225,                0.89669,                0.89496,                0.62667,                0.50841,                0.36333,                0.59949,                0.92783,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.37986,                 0.3235,                 0.3907,                0.82978,                0.82418,                0.92018,                0.89379,                0.79635,                0.83123,                0.92711,                0.89868,                0.63196,                0.50412,                0.36338,                0.59799,                0.92594,             4.9677e-05,             4.9677e-05,             4.9677e-05
