                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                 1.2962,                0.87762,                 1.6094,                 1.1911,                 0.5463,                0.60303,                0.58373,                 0.3602,                0.58112,                0.59949,                0.60728,                0.31739,                 1.2745,                0.53952,                 1.7645,                 1.2474,               0.001436,               0.001436,               0.001436
                     16,                 1.2228,                0.74262,                 1.4995,                 1.1475,                0.59536,                0.59532,                0.57979,                0.35738,                0.62263,                0.60253,                 0.5972,                0.31841,                 1.2625,                0.51675,                 1.6614,                 1.2478,              0.0014195,              0.0014195,              0.0014195
                     17,                 1.2202,                 0.8657,                 1.4915,                 1.1666,                0.35838,                0.52576,                0.41279,                0.24408,                0.40407,                0.50077,                0.43298,                0.20494,                 1.4775,                0.61587,                 2.1077,                  1.434,              0.0014029,              0.0014029,              0.0014029
                     18,                 1.1214,                0.87236,                 1.3939,                 1.1182,                 0.2853,                0.39646,                0.30644,                0.16769,                 0.2853,                0.39646,                0.32582,                0.14994,                 1.4248,                0.57284,                 2.3967,                 1.4028,              0.0013864,              0.0013864,              0.0013864
                     19,                  1.117,                 0.8327,                 1.2935,                 1.1079,                0.69349,                0.64804,                0.69634,                0.41606,                0.80045,                0.59192,                0.72608,                0.33485,                 1.2154,                0.59834,                 1.5153,                 1.2546,              0.0013699,              0.0013699,              0.0013699
                     20,                 1.1322,                0.80116,                 1.2508,                 1.1113,                0.56588,                0.61982,                0.67142,                0.41145,                0.59516,                0.64371,                  0.718,                   0.35,                 1.2315,                 0.5297,                 1.5006,                 1.2537,              0.0013534,              0.0013534,              0.0013534
                     21,                 1.1214,                0.88736,                 1.2784,                 1.1096,                0.62019,                0.48939,                0.57404,                 0.3931,                0.62441,                0.49697,                0.58991,                0.30084,                 1.1225,                0.57213,                 1.6354,                 1.1908,              0.0013369,              0.0013369,              0.0013369
                     22,                  1.084,                0.80728,                 1.2215,                 1.0855,                0.66554,                0.58889,                0.65837,                0.43575,                0.63179,                0.69012,                0.69432,                0.37024,                 1.1903,                0.57423,                 1.4758,                 1.2154,              0.0013204,              0.0013204,              0.0013204
                     23,                0.97572,                0.72762,                 1.1148,                 1.0373,                0.67938,                0.63567,                0.62705,                0.42842,                0.67938,                0.63567,                0.65007,                0.34553,                 1.0855,                0.51928,                 1.4728,                 1.1524,              0.0013039,              0.0013039,              0.0013039
                     24,                 1.0448,                0.88211,                 1.1944,                 1.0785,                0.50575,                0.61768,                0.62654,                0.43578,                0.61503,                0.53653,                0.63682,                0.28704,                 1.1269,                0.65022,                 1.4449,                 1.1285,              0.0012874,              0.0012874,              0.0012874
                     25,                 1.0954,                0.83878,                 1.1925,                 1.0816,                 0.6282,                0.65618,                0.70929,                0.51781,                0.64552,                0.66729,                0.72324,                0.38459,                 1.0243,                0.53453,                 1.3504,                 1.1031,              0.0012709,              0.0012709,              0.0012709
                     26,                 1.0499,                0.85144,                 1.1865,                   1.09,                0.61235,                0.72273,                0.71632,                0.50336,                0.62615,                0.73287,                0.70533,                0.38856,                0.97937,                 0.5268,                 1.3934,                 1.0813,              0.0012544,              0.0012544,              0.0012544
                     27,                 1.0445,                0.81128,                  1.206,                 1.0676,                0.67169,                0.65657,                0.69112,                0.48293,                0.65034,                0.72374,                0.72394,                0.39084,                  1.012,                0.50919,                 1.2828,                 1.1032,              0.0012379,              0.0012379,              0.0012379
                     28,                 1.0288,                0.80735,                 1.1157,                  1.039,                0.55279,                0.71364,                0.69653,                0.48811,                0.60779,                0.72422,                0.73374,                0.41641,                 1.0055,                0.48636,                 1.3567,                   1.13,              0.0012214,              0.0012214,              0.0012214
                     29,                 1.0034,                 0.7524,                 1.0407,                 1.0291,                0.56357,                0.74242,                0.70519,                0.46578,                0.70657,                0.62323,                0.73218,                0.41284,                 1.1138,                0.51607,                 1.3424,                 1.1707,              0.0012049,              0.0012049,              0.0012049
                     30,                0.99022,                0.75426,                 1.0683,                 1.0278,                  0.655,                    0.6,                0.64168,                0.40444,                0.70984,                0.66364,                0.73007,                 0.3739,                 1.2055,                0.51275,                 1.4951,                  1.287,              0.0011884,              0.0011884,              0.0011884
                     31,                0.99884,                0.71489,                0.99605,                 1.0465,                0.70182,                 0.6357,                0.69336,                0.45519,                0.68855,                0.63244,                0.68994,                 0.3557,                 1.0751,                0.50693,                 1.4839,                 1.1618,              0.0011719,              0.0011719,              0.0011719
                     32,                 0.9632,                0.70354,                 1.0174,                 1.0102,                0.67742,                0.60606,                0.65612,                0.44379,                0.70561,                 0.6697,                0.71838,                0.38676,                 1.0905,                0.51163,                 1.4557,                 1.1906,              0.0011554,              0.0011554,              0.0011554
                     33,                0.95397,                0.75492,                 1.0134,                 1.0103,                0.73233,                0.63519,                0.68982,                0.46839,                0.76672,                0.67159,                0.72292,                0.40516,                  1.059,                 0.4845,                 1.3032,                 1.1848,              0.0011389,              0.0011389,              0.0011389
                     34,                0.91553,                0.72394,                0.97267,                 1.0046,                 0.7661,                0.64899,                0.74855,                0.50911,                 0.8133,                0.68636,                0.78302,                0.44107,                 1.0537,                0.47351,                 1.2083,                 1.2053,              0.0011224,              0.0011224,              0.0011224
                     35,                0.94197,                0.78496,                0.98472,                  1.006,                0.83965,                0.72273,                0.81498,                0.60684,                0.84713,                 0.7303,                0.83195,                0.49541,                0.96777,                0.48325,                 1.0301,                 1.2048,              0.0011059,              0.0011059,              0.0011059
                     36,                0.86807,                0.70468,                0.90986,                0.98752,                0.89225,                 0.6593,                0.82414,                0.60846,                0.77445,                0.77929,                 0.8471,                0.49672,                0.96135,                0.47329,                0.96996,                 1.2095,              0.0010894,              0.0010894,              0.0010894
                     37,                 0.9077,                0.68974,                0.91308,                 1.0136,                0.79956,                0.77316,                 0.8143,                0.61005,                0.81299,                 0.7904,                 0.8191,                0.48146,                0.85037,                0.46702,                0.99396,                 1.0419,              0.0010729,              0.0010729,              0.0010729
                     38,                0.87898,                0.72705,                0.90249,                 0.9874,                 0.7948,                0.79495,                0.87341,                0.67996,                0.78063,                0.82387,                 0.8821,                0.53878,                0.81086,                0.45641,                0.93406,                 1.0229,              0.0010564,              0.0010564,              0.0010564
                     39,                0.83386,                0.65646,                0.88687,                0.96605,                0.78362,                0.79747,                0.82861,                0.61326,                0.77572,                0.85595,                0.83459,                0.46631,                0.87508,                0.49738,                0.99341,                  1.047,              0.0010399,              0.0010399,              0.0010399
                     40,                0.87025,                0.70873,                0.89384,                0.97756,                0.68971,                0.86449,                0.83733,                0.63384,                 0.7246,                0.88554,                0.88452,                0.51123,                0.85635,                 0.4513,                 0.9482,                 1.0246,              0.0010234,              0.0010234,              0.0010234
                     41,                0.88619,                0.71611,                0.89511,                0.98645,                0.68717,                 0.7601,                0.75737,                0.55973,                0.73456,                0.80859,                 0.8093,                 0.4789,                0.93063,                0.47516,                 1.1076,                 1.0718,              0.0010069,              0.0010069,              0.0010069
                     42,                0.89657,                0.74444,                0.87895,                0.99437,                0.84719,                 0.7298,                0.81094,                0.59224,                0.83576,                0.75039,                0.82796,                0.48958,                 0.9055,                0.46407,                 1.0012,                 1.0629,             0.00099036,             0.00099036,             0.00099036
                     43,                0.83062,                 0.6778,                0.83303,                0.95657,                0.68847,                0.59496,                0.69854,                0.51118,                0.73084,                0.63797,                0.72793,                0.41899,                0.95399,                0.47907,                 1.2903,                 1.0994,             0.00097386,             0.00097386,             0.00097386
                     44,                0.83115,                0.80382,                0.81661,                0.96076,                0.76596,                0.70127,                0.78851,                0.59328,                0.82394,                0.70051,                0.79345,                0.50344,                0.84547,                0.45647,                 1.0082,                 1.0198,             0.00095736,             0.00095736,             0.00095736
                     45,                 0.8503,                0.72278,                0.84289,                0.97667,                0.83177,                0.81307,                0.85753,                 0.6746,                0.84088,                0.83182,                0.88149,                0.52787,                0.80807,                0.44063,                0.89639,                 1.0355,             0.00094085,             0.00094085,             0.00094085
                     46,                0.80759,                0.68612,                0.80538,                0.96249,                0.85798,                0.76441,                0.85532,                0.63941,                0.84899,                0.80024,                 0.8746,                0.53006,                0.87899,                0.43253,                0.93769,                 1.0789,             0.00092435,             0.00092435,             0.00092435
                     47,                0.81748,                0.69024,                0.82391,                0.97271,                0.80903,                0.80556,                0.85364,                0.64102,                0.81731,                 0.8803,                0.87839,                0.51605,                0.87312,                0.45909,                0.85674,                 1.0535,             0.00090785,             0.00090785,             0.00090785
                     48,                0.83069,                0.71613,                 0.7918,                0.97246,                0.75699,                0.71918,                 0.7841,                0.60327,                0.80835,                0.76386,                0.82271,                 0.4927,                0.81408,                0.45689,                 1.0524,                 1.0483,             0.00089134,             0.00089134,             0.00089134
                     49,                0.76989,                0.63355,                 0.7666,                0.94413,                0.83253,                 0.7904,                0.83903,                0.66197,                 0.8412,                0.79798,                0.84283,                0.53531,                0.78389,                0.46715,                0.92618,                 1.0375,             0.00087484,             0.00087484,             0.00087484
                     50,                0.78727,                0.70499,                0.76229,                 0.9501,                0.77377,                0.84602,                0.86969,                0.69136,                0.79492,                0.81783,                0.85664,                0.54264,                0.76796,                0.45741,                0.85218,                 1.0365,             0.00085834,             0.00085834,             0.00085834
                     51,                0.76347,                 0.6833,                0.74325,                0.95936,                0.81782,                0.80106,                 0.8421,                0.64811,                 0.8108,                 0.7841,                0.82141,                0.52279,                 0.8055,                0.49628,                0.86084,                 1.0768,             0.00084184,             0.00084184,             0.00084184
                     52,                 0.7603,                0.70814,                0.76022,                0.94677,                 0.8494,                 0.7798,                0.84015,                0.66002,                0.83543,                0.78538,                0.82744,                0.52326,                0.80201,                0.48342,                0.85896,                 1.0637,             0.00082533,             0.00082533,             0.00082533
                     53,                0.76632,                0.67442,                0.74184,                0.95212,                 0.7268,                0.79495,                0.79564,                0.63813,                0.82468,                0.70818,                0.79456,                0.48663,                0.78921,                0.47896,                0.88744,                 1.0352,             0.00080883,             0.00080883,             0.00080883
                     54,                0.69158,                0.59246,                0.68538,                0.92213,                0.72215,                0.80641,                0.82183,                0.66444,                0.75992,                0.87406,                0.84443,                0.52812,                0.77251,                0.44553,                0.90005,                 1.0158,             0.00079233,             0.00079233,             0.00079233
                     55,                0.77604,                0.66728,                0.72266,                0.93901,                0.81803,                0.73226,                0.80881,                0.64176,                0.77779,                0.77929,                0.82459,                0.50601,                0.78896,                  0.452,                0.92467,                 1.0104,             0.00077582,             0.00077582,             0.00077582
                     56,                0.75771,                0.62222,                0.71064,                  0.942,                0.76608,                0.82429,                0.85966,                0.70237,                0.89553,                0.75657,                0.87412,                0.54234,                0.69463,                0.45133,                0.75272,                0.98336,             0.00075932,             0.00075932,             0.00075932
                     57,                0.73954,                0.68483,                 0.6953,                0.91957,                0.87873,                0.80928,                0.88657,                0.71742,                0.89021,                0.82039,                0.89957,                0.56066,                0.72617,                0.47502,                0.76432,                0.98319,             0.00074282,             0.00074282,             0.00074282
                     58,                0.74746,                0.64156,                0.71656,                0.92769,                0.86179,                0.83537,                0.89566,                0.71037,                 0.8731,                0.85307,                0.90476,                0.55905,                0.73887,                0.46977,                0.75164,                0.99888,             0.00072631,             0.00072631,             0.00072631
                     59,                0.73701,                0.60482,                0.72443,                0.93602,                0.84438,                0.80298,                0.88692,                0.71725,                0.86256,                0.81432,                0.89708,                0.55113,                 0.6997,                0.45913,                0.82809,                0.97777,             0.00070981,             0.00070981,             0.00070981
                     60,                0.73033,                  0.625,                0.65565,                0.92546,                0.89545,                 0.8227,                0.89778,                0.71848,                0.89545,                 0.8227,                0.89941,                0.55167,                0.69786,                0.44807,                0.76053,                0.98558,             0.00069331,             0.00069331,             0.00069331
                     61,                0.68817,                0.56892,                0.63286,                0.92872,                 0.8293,                 0.8115,                0.87657,                0.69995,                0.77615,                0.88788,                0.87862,                0.54458,                0.68582,                0.44484,                 0.7756,                0.98308,              0.0006768,              0.0006768,              0.0006768
                     62,                0.70388,                0.61038,                0.65545,                0.91765,                0.78594,                0.90428,                0.85593,                0.67891,                 0.8073,                0.90385,                0.86705,                0.53817,                0.71133,                0.43033,                0.82435,                 1.0046,              0.0006603,              0.0006603,              0.0006603
                     63,                0.68477,                0.59098,                0.64928,                0.91735,                 0.8548,                0.79072,                0.84631,                0.69063,                0.86292,                0.79829,                0.87076,                0.53574,                0.66858,                0.41847,                0.77119,                0.98783,              0.0006438,              0.0006438,              0.0006438
                     64,                0.70768,                0.58369,                0.65795,                0.92131,                0.81338,                0.76757,                0.82534,                0.65653,                0.84547,                0.79004,                0.85139,                0.53589,                0.73242,                0.43015,                0.85438,                  1.019,             0.00062729,             0.00062729,             0.00062729
                     65,                0.70718,                0.59135,                0.64216,                0.91937,                0.80656,                0.82639,                0.86486,                0.67899,                0.81634,                 0.8375,                0.87488,                0.53782,                 0.7163,                0.43605,                0.85168,                 1.0067,             0.00061079,             0.00061079,             0.00061079
                     66,                0.67622,                0.58829,                0.64503,                0.91383,                0.84343,                 0.8239,                0.87857,                0.69343,                0.84075,                0.82727,                0.88623,                0.53925,                0.71321,                0.44514,                0.86583,                0.98339,             0.00059429,             0.00059429,             0.00059429
                     67,                0.68576,                0.61516,                0.65791,                0.91775,                0.84985,                0.83307,                 0.8872,                0.71298,                0.85773,                0.85271,                0.89755,                0.55534,                0.70631,                0.43353,                0.82083,                 1.0011,             0.00057778,             0.00057778,             0.00057778
                     68,                0.65671,                0.56996,                0.60149,                0.90217,                0.76432,                0.86953,                0.86022,                0.68687,                0.77089,                0.87516,                0.86816,                0.54321,                0.71599,                0.42949,                0.88521,                0.99611,             0.00056128,             0.00056128,             0.00056128
                     69,                0.64119,                0.57213,                0.58438,                0.91082,                0.79678,                0.86265,                0.87784,                0.71337,                0.85366,                0.80363,                0.88715,                0.54611,                0.74154,                0.43905,                0.86806,                 1.0213,             0.00054478,             0.00054478,             0.00054478
                     70,                0.63581,                0.59995,                0.58847,                0.90466,                0.82462,                0.84983,                0.87849,                0.71157,                0.82462,                0.84983,                 0.8828,                 0.5509,                0.70139,                  0.429,                0.83185,                 0.9824,             0.00052827,             0.00052827,             0.00052827
                     71,                0.64047,                0.57869,                0.57928,                 0.8992,                0.83373,                0.80152,                 0.8967,                 0.7379,                0.84498,                0.81263,                0.89851,                 0.5672,                0.66534,                0.41583,                0.74637,                0.99711,             0.00051177,             0.00051177,             0.00051177
                     72,                0.64939,                0.55965,                0.57705,                0.89989,                 0.7992,                0.82903,                0.88039,                0.72566,                0.82758,                 0.8587,                0.89055,                 0.5419,                0.67677,                0.43347,                0.78488,                 1.0099,             0.00049527,             0.00049527,             0.00049527
                     73,                0.61856,                0.59692,                 0.5795,                 0.8951,                0.76085,                0.86722,                0.88721,                0.72344,                0.80499,                0.87927,                0.90012,                 0.5776,                0.69413,                0.44107,                0.78059,                0.97533,             0.00047876,             0.00047876,             0.00047876
                     74,                0.62066,                0.50338,                0.56623,                0.90087,                0.80378,                0.88721,                0.89079,                0.73199,                0.81328,                0.89832,                0.89724,                0.55424,                0.65745,                0.43476,                0.77994,                0.97335,             0.00046226,             0.00046226,             0.00046226
                     75,                0.63759,                0.56069,                 0.5682,                0.90201,                0.76749,                0.85861,                0.86128,                 0.7081,                 0.7776,                0.86972,                 0.8674,                0.54507,                0.66776,                0.43146,                0.82408,                0.97324,             0.00044576,             0.00044576,             0.00044576
                     76,                0.60447,                0.54895,                0.56788,                0.89396,                0.81989,                 0.7904,                0.85045,                0.71093,                0.81989,                 0.7904,                0.86846,                0.53735,                0.63657,                0.44279,                0.83938,                0.95144,             0.00042925,             0.00042925,             0.00042925
                     77,                0.62785,                0.55444,                0.55727,                0.91364,                0.84118,                0.79389,                0.83043,                0.66864,                0.84118,                0.79389,                0.83741,                 0.5154,                0.71112,                0.47275,                0.89037,                 1.0176,             0.00041275,             0.00041275,             0.00041275
                     78,                0.61942,                0.57945,                0.54822,                0.89204,                0.83944,                0.77525,                0.85144,                0.69121,                 0.8406,                0.77525,                0.86171,                0.53675,                0.70502,                0.44067,                0.84001,                 1.0168,             0.00039625,             0.00039625,             0.00039625
                     79,                0.60148,                0.55627,                0.55147,                0.90273,                0.87755,                 0.8137,                0.87652,                0.72047,                0.87755,                 0.8137,                0.88886,                0.56401,                0.67014,                0.40542,                0.80395,                 1.0071,             0.00037974,             0.00037974,             0.00037974
                     80,                0.61134,                0.61154,                0.55733,                0.89838,                0.85587,                0.81667,                0.87453,                0.72158,                0.85995,                 0.8202,                0.88478,                0.56721,                0.64645,                0.38319,                0.79002,                0.97464,             0.00036324,             0.00036324,             0.00036324
                     81,                0.59694,                0.60687,                0.52603,                 0.8929,                0.87127,                0.83504,                0.88117,                0.73383,                0.88352,                0.84615,                0.89483,                0.56681,                0.62961,                0.38257,                 0.7339,                0.97374,             0.00034674,             0.00034674,             0.00034674
                     82,                0.59189,                0.57419,                0.54795,                0.88474,                0.86654,                0.82994,                0.88351,                0.74303,                0.87835,                0.84105,                0.88108,                0.56799,                0.60476,                 0.3928,                0.69774,                0.96829,             0.00033023,             0.00033023,             0.00033023
                     83,                0.58198,                0.54889,                0.55667,                0.89711,                 0.8663,                0.88034,                0.89883,                0.76224,                0.87741,                0.89128,                0.90173,                0.58195,                0.60353,                0.39357,                0.67071,                0.97996,             0.00031373,             0.00031373,             0.00031373
                     84,                 0.5721,                 0.5537,                0.51679,                0.88208,                0.88996,                0.79823,                0.88481,                0.76057,                 0.9095,                0.81852,                0.90777,                0.58554,                0.59285,                0.39098,                0.69395,                0.95062,             0.00029723,             0.00029723,             0.00029723
                     85,                0.55833,                0.49648,                0.50841,                0.87827,                0.86107,                0.84646,                0.89264,                 0.7623,                0.88025,                0.86515,                0.91406,                0.59076,                0.59561,                0.38884,                0.67077,                0.94752,             0.00028072,             0.00028072,             0.00028072
                     86,                0.58121,                0.51255,                0.51737,                0.87762,                0.86634,                0.85187,                0.89579,                0.76856,                0.86634,                0.85187,                0.90255,                0.58325,                0.59003,                0.39035,                0.66593,                0.95639,             0.00026422,             0.00026422,             0.00026422
                     87,                0.55775,                0.46872,                0.51446,                0.87823,                0.84573,                0.85415,                0.89438,                0.76578,                0.86441,                0.87279,                0.90995,                0.59855,                 0.5924,                0.38872,                0.67764,                0.93882,             0.00024772,             0.00024772,             0.00024772
                     88,                0.55404,                0.50353,                0.50815,                0.86621,                0.80653,                0.88327,                0.90789,                0.77147,                0.82348,                0.90117,                 0.9165,                0.60466,                0.58015,                0.39253,                0.64674,                0.93023,             0.00023121,             0.00023121,             0.00023121
                     89,                0.56103,                0.54348,                0.50102,                0.88545,                0.82144,                0.93283,                0.91742,                 0.7832,                0.83145,                0.94394,                 0.9238,                0.60626,                0.56943,                0.39207,                 0.6289,                0.93648,             0.00021471,             0.00021471,             0.00021471
                     90,                0.52275,                0.43195,                0.59423,                0.85673,                0.81908,                0.93563,                0.91129,                0.76611,                0.88035,                0.85707,                0.91631,                0.59731,                0.60762,                0.40477,                0.64655,                0.98597,             0.00019821,             0.00019821,             0.00019821
                     91,                0.51091,                0.44773,                0.49366,                0.87449,                0.82813,                0.87626,                0.87998,                0.72187,                0.91292,                0.81917,                0.89251,                0.57042,                0.64031,                0.41361,                 0.7535,                 1.0007,              0.0001817,              0.0001817,              0.0001817
                     92,                0.49408,                0.42367,                0.46084,                0.86003,                0.88454,                0.78832,                0.86453,                0.72327,                0.84313,                0.84993,                0.87804,                0.57242,                 0.6219,                0.41587,                0.78637,                0.99071,              0.0001652,              0.0001652,              0.0001652
                     93,                 0.4847,                0.39884,                0.46889,                0.84041,                0.88789,                0.80802,                 0.8784,                0.73501,                0.88789,                0.80802,                0.88988,                0.58261,                0.60253,                0.41338,                0.74056,                0.95818,              0.0001487,              0.0001487,              0.0001487
                     94,                0.48098,                 0.4108,                0.44231,                0.84091,                 0.8471,                0.84984,                0.87754,                0.73436,                0.84447,                 0.8624,                0.88832,                 0.5863,                0.60924,                0.40665,                0.73162,                0.96695,             0.00013219,             0.00013219,             0.00013219
                     95,                0.50516,                0.41195,                0.46744,                0.86296,                0.88035,                 0.8458,                0.87689,                0.74244,                0.88142,                0.85322,                0.88983,                0.58709,                0.58738,                0.40651,                0.72337,                0.95912,             0.00011569,             0.00011569,             0.00011569
                     96,                0.46602,                0.47245,                0.44659,                0.83779,                0.87743,                0.83179,                0.87361,                0.74144,                0.87743,                0.83179,                0.88321,                0.57969,                0.59523,                0.40893,                0.72579,                0.96478,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                 0.4802,                0.43281,                0.45336,                0.85269,                0.86382,                0.85404,                0.87006,                0.73207,                0.86382,                0.85404,                0.87491,                 0.5635,                0.59711,                0.41693,                0.72189,                0.96528,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.45431,                0.41497,                0.44333,                0.83268,                0.88317,                0.85769,                0.87972,                0.74408,                0.88317,                0.85769,                0.88915,                0.57096,                0.57941,                0.41742,                0.69944,                0.96385,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.45999,                0.37201,                0.43708,                0.84202,                0.88618,                0.86628,                0.88612,                0.74776,                0.88618,                0.86628,                0.89335,                0.57975,                0.58113,                0.41712,                0.68687,                0.96784,             4.9677e-05,             4.9677e-05,             4.9677e-05
